Customer_id,Age,Credit_limit,Credit_utilization,Actual_Default,Num_late_payments,Max_delay,Average_delay,Total_payment,Total_bill,Payment_to_Bill_Ratio,Probability_of_Default,Risk_Score,Risk_Level
21239,43,360000,0.02,0,0,-1.0,-1.0,8430,7520,1.12,0.32,32,Low
25820,30,280000,0.03,0,0,-2.0,-2.0,4176,7044,0.59,0.25,25,Low
1167,52,200000,1.0,0,0,0.0,0.0,25018,640693,0.04,0.39,39,Medium
14662,26,120000,0.18,0,0,-1.0,-1.0,20270,22164,0.91,0.27,27,Low
21619,26,50000,0.08,0,0,-1.0,-1.0,3638,4028,0.9,0.29,29,Low
22189,29,50000,1.0,0,0,0.0,-0.2,21846,81112,0.27,0.32,32,Low
28110,39,60000,0.24,1,0,-1.0,-1.3,1682,14227,0.12,0.33,33,Low
6962,47,70000,1.0,0,4,2.0,1.2,13204,398688,0.03,0.84,84,High
27894,29,150000,1.0,0,0,0.0,0.0,37394,880864,0.04,0.36,36,Medium
28227,46,290000,0.62,0,0,-1.0,-1.0,151744,180540,0.84,0.08,8,Low
8188,51,160000,1.0,1,1,2.0,0.3,25000,429269,0.06,0.65,65,Medium
11879,26,120000,1.0,0,0,0.0,0.0,13129,329158,0.04,0.35,35,Medium
9555,48,200000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.29,29,Low
27690,25,30000,1.0,0,0,0.0,0.0,4898,66530,0.07,0.36,36,Medium
7394,41,100000,1.0,0,0,0.0,0.0,24032,528577,0.05,0.4,40,Medium
14673,27,250000,0.08,0,0,0.0,-1.3,12579,18889,0.67,0.4,40,Medium
23400,35,240000,0.0,1,0,-2.0,-2.0,0,0,0.0,0.26,26,Low
13158,36,480000,0.13,0,0,0.0,-0.7,30699,61010,0.5,0.33,33,Low
5089,28,280000,0.09,0,0,-2.0,-2.0,8019,25254,0.32,0.24,24,Low
10421,23,50000,1.0,0,0,0.0,-0.3,35092,98626,0.36,0.33,33,Low
26783,30,280000,1.0,0,0,0.0,0.0,26563,666682,0.04,0.33,33,Low
26433,48,480000,0.05,0,0,-2.0,-2.0,25207,25924,0.97,0.25,25,Low
11493,37,320000,1.0,0,0,0.0,0.0,36501,1046280,0.03,0.34,34,Medium
15038,35,100000,1.0,0,2,2.0,0.7,27000,451433,0.06,0.7,70,High
74,37,290000,0.02,0,1,1.0,-0.8,5514,5514,1.0,0.6,60,Medium
19818,33,20000,1.0,1,1,2.0,0.3,5644,93784,0.06,0.69,69,High
11043,28,100000,1.0,0,0,0.0,0.0,27505,626007,0.04,0.38,38,Medium
18235,58,50000,0.79,0,1,2.0,0.3,3760,39456,0.1,0.68,68,High
16631,25,120000,0.33,0,1,2.0,0.3,3891,39121,0.1,0.61,61,Medium
15192,28,220000,1.0,0,0,0.0,0.0,49167,1306197,0.04,0.34,34,Medium
6753,50,30000,1.0,1,6,2.0,2.0,10029,168312,0.06,0.89,89,High
8699,44,200000,1.0,0,1,2.0,0.3,10869,308830,0.04,0.65,65,Medium
23823,47,120000,0.03,1,2,3.0,0.5,1730,4108,0.42,0.8,80,High
17576,40,170000,0.14,1,2,2.0,0.0,19950,23643,0.84,0.69,69,High
28069,40,100000,1.0,0,0,0.0,0.0,19300,484737,0.04,0.4,40,Medium
8321,41,360000,0.0,1,1,1.0,-1.5,0,0,0.0,0.65,65,Medium
25743,40,190000,1.0,1,0,0.0,0.0,38123,995284,0.04,0.37,37,Medium
24667,34,430000,0.0,0,2,2.0,-0.7,2985,-723,0.0,0.75,75,High
19916,40,500000,1.0,0,0,0.0,0.0,253219,1163638,0.22,0.04,4,Low
22452,36,90000,1.0,0,0,0.0,0.0,95818,323113,0.3,0.16,16,Low
2216,38,200000,0.1,0,1,2.0,-0.5,34118,19314,1.77,0.67,67,High
11968,29,20000,1.0,0,0,-1.0,-1.0,46490,42544,1.09,0.24,24,Low
9889,38,160000,1.0,0,2,2.0,0.7,27485,676892,0.04,0.7,70,High
6285,32,150000,1.0,0,0,0.0,0.0,61718,332670,0.19,0.24,24,Low
6305,36,180000,0.03,1,0,0.0,-0.8,5950,4526,1.31,0.42,42,Medium
20932,36,500000,0.04,0,0,-2.0,-2.0,16166,17851,0.91,0.24,24,Low
27903,25,60000,1.0,0,0,0.0,0.0,22041,282269,0.08,0.36,36,Medium
17301,39,110000,1.0,0,0,0.0,0.0,18427,516377,0.04,0.4,40,Medium
22938,43,270000,0.36,0,0,-1.0,-1.0,9507,98401,0.1,0.31,31,Low
17075,25,200000,1.0,0,1,2.0,0.3,89170,891170,0.1,0.44,44,Medium
27865,24,280000,0.09,0,0,0.0,-0.8,20675,24708,0.84,0.35,35,Medium
19308,32,210000,0.15,0,0,0.0,-0.8,32124,31063,1.03,0.34,34,Medium
6474,23,170000,1.0,0,0,0.0,-0.2,13288,192301,0.07,0.33,33,Low
6237,42,380000,0.03,0,0,-1.0,-1.2,5533,9904,0.56,0.33,33,Low
27116,33,230000,0.01,0,1,1.0,-0.7,2150,2150,1.0,0.59,59,Medium
4964,42,180000,1.0,0,0,0.0,-0.2,63000,234818,0.27,0.26,26,Low
19671,44,60000,1.0,0,2,2.0,0.5,8400,261589,0.03,0.76,76,High
13780,47,50000,0.17,0,0,-2.0,-2.0,48497,8261,5.0,0.3,30,Low
16089,33,290000,0.04,1,0,-2.0,-2.0,9161,10255,0.89,0.25,25,Low
15196,26,120000,0.02,0,0,-2.0,-2.0,3424,1896,1.81,0.27,27,Low
28935,37,50000,0.54,0,0,0.0,-0.2,27369,26910,1.02,0.33,33,Low
17536,45,190000,1.0,0,0,0.0,0.0,18404,485124,0.04,0.38,38,Medium
26044,42,10000,1.0,1,4,2.0,1.3,4374,44658,0.1,0.83,83,High
22716,44,60000,0.05,0,0,-1.0,-1.7,0,2802,0.0,0.36,36,Medium
2220,41,340000,0.17,1,2,2.0,0.0,47135,58676,0.8,0.64,64,Medium
10556,31,400000,0.23,0,0,0.0,-0.5,77651,92001,0.84,0.23,23,Low
21429,35,160000,1.0,0,1,2.0,0.3,10500,166515,0.06,0.63,63,Medium
1650,40,50000,1.0,0,0,0.0,0.0,7100,111376,0.06,0.38,38,Medium
6947,37,220000,0.03,1,1,2.0,0.0,3002,7225,0.42,0.66,66,Medium
14819,26,230000,0.13,0,0,-1.0,-1.0,33850,30325,1.12,0.22,22,Low
10134,45,40000,1.0,0,2,2.0,0.5,4117,216053,0.02,0.78,78,High
76,24,20000,1.0,0,1,2.0,0.3,5590,101328,0.06,0.68,68,High
12771,26,140000,1.0,0,0,0.0,0.0,65439,344004,0.19,0.23,23,Low
29960,32,290000,0.66,0,0,0.0,-0.8,132905,190162,0.7,0.14,14,Low
20657,45,160000,1.0,1,0,0.0,0.0,12517,547078,0.02,0.4,40,Medium
19662,39,120000,0.05,0,1,2.0,-0.5,2766,5519,0.5,0.69,69,High
4339,50,150000,0.08,0,2,3.0,0.3,3322,12542,0.26,0.81,81,High
24656,45,210000,1.0,1,0,0.0,0.0,18696,353739,0.05,0.37,37,Medium
2827,31,360000,0.15,0,0,-2.0,-2.0,86950,52295,1.66,0.14,14,Low
4398,32,160000,0.18,0,0,-1.0,-1.0,23631,28239,0.84,0.26,26,Low
20978,44,30000,1.0,1,1,2.0,0.3,8206,125297,0.07,0.7,70,High
20236,54,200000,0.07,0,1,2.0,-0.5,11717,13968,0.84,0.71,71,High
23080,47,170000,1.0,0,0,0.0,0.0,10500,223530,0.05,0.38,38,Medium
29599,39,70000,1.0,1,0,0.0,0.0,30821,423002,0.07,0.39,39,Medium
19567,47,240000,0.38,0,0,-1.0,-1.3,85854,91632,0.94,0.18,18,Low
23570,37,500000,0.0,0,0,-2.0,-2.0,1869,1736,1.08,0.28,28,Low
10466,29,300000,1.0,0,0,0.0,-0.8,98151,542287,0.18,0.21,21,Low
22265,31,260000,1.0,0,0,0.0,0.0,21123,519273,0.04,0.33,33,Low
24363,37,40000,1.0,0,1,2.0,0.3,8214,139444,0.06,0.68,68,High
25790,35,150000,0.17,0,0,-1.0,-1.2,25143,25067,1.0,0.28,28,Low
13967,55,40000,0.36,1,6,3.0,2.7,0,14400,0.0,0.9,90,High
13718,30,70000,1.0,1,6,2.0,2.0,14500,352947,0.04,0.86,86,High
14042,43,230000,0.03,0,0,-2.0,-2.0,5148,5831,0.88,0.28,28,Low
23751,51,110000,1.0,0,0,0.0,0.0,41248,586735,0.07,0.38,38,Medium
15890,27,70000,1.0,0,1,2.0,0.3,13944,309269,0.05,0.66,66,Medium
25372,28,320000,0.59,0,0,0.0,-0.2,65560,187757,0.35,0.18,18,Low
6903,29,180000,0.18,0,0,-1.0,-1.2,36107,33111,1.09,0.24,24,Low
17736,50,350000,1.0,1,0,0.0,0.0,56570,1351926,0.04,0.33,33,Low
5909,40,140000,1.0,0,0,0.0,0.0,19388,372323,0.05,0.36,36,Medium
22267,29,400000,1.0,1,1,2.0,0.3,21767,440315,0.05,0.59,59,Medium
5692,36,410000,0.14,0,0,-1.0,-1.7,139492,58233,2.4,0.17,17,Low
10111,47,240000,0.0,0,1,1.0,-1.5,0,0,0.0,0.66,66,Medium
3646,26,240000,1.0,0,0,0.0,0.0,40323,1036104,0.04,0.32,32,Low
1400,23,50000,1.0,0,1,2.0,0.3,6005,114472,0.05,0.63,63,Medium
14920,53,500000,0.28,0,0,0.0,-0.7,149028,140469,1.06,0.18,18,Low
14225,44,360000,0.23,0,0,-1.0,-1.0,73700,82811,0.89,0.19,19,Low
20255,52,350000,0.04,1,6,3.0,2.7,0,14400,0.0,0.89,89,High
909,27,50000,1.0,0,0,0.0,0.0,8500,55331,0.15,0.33,33,Low
27297,43,10000,1.0,0,0,0.0,0.0,5345,52854,0.1,0.45,45,Medium
15837,27,50000,1.0,0,0,0.0,0.0,10091,259809,0.04,0.4,40,Medium
3284,27,230000,1.0,0,0,0.0,0.0,20252,572806,0.04,0.34,34,Medium
21133,35,500000,0.13,0,0,-2.0,-2.0,66680,67303,0.99,0.15,15,Low
10394,23,60000,1.0,0,0,0.0,0.0,9715,281305,0.03,0.38,38,Medium
16932,55,50000,0.05,0,0,-1.0,-1.0,2340,2340,1.0,0.36,36,Medium
19157,36,350000,0.03,0,0,-2.0,-2.0,7008,10240,0.68,0.25,25,Low
16970,55,300000,0.06,1,0,-2.0,-2.0,30212,17599,1.72,0.28,28,Low
23573,40,360000,0.15,0,0,-2.0,-2.0,48226,54615,0.88,0.19,19,Low
5764,35,20000,1.0,0,0,0.0,-0.2,9668,58493,0.17,0.38,38,Medium
26597,27,20000,1.0,0,0,0.0,-0.2,24810,92275,0.27,0.36,36,Medium
24857,47,210000,0.01,1,0,-2.0,-2.0,124084,2212,5.0,0.15,15,Low
23245,40,160000,0.2,0,0,-1.0,-1.0,31879,32540,0.98,0.26,26,Low
19546,28,160000,1.0,0,4,2.0,1.3,23770,710581,0.03,0.78,78,High
27420,45,50000,0.05,1,0,-1.0,-1.0,2340,2340,1.0,0.34,34,Medium
14186,29,360000,0.6,0,1,1.0,-0.5,86219,215547,0.4,0.35,35,Medium
24914,34,110000,1.0,1,4,3.0,1.3,16300,340951,0.05,0.85,85,High
9743,27,150000,1.0,0,0,0.0,-0.2,84258,151046,0.56,0.17,17,Low
19963,42,260000,0.25,0,0,0.0,-0.5,50224,66177,0.76,0.31,31,Low
7541,33,210000,0.68,0,0,0.0,0.0,10800,142153,0.08,0.33,33,Low
2156,29,110000,1.0,1,6,2.0,2.0,27600,625840,0.04,0.85,85,High
24419,43,80000,0.03,0,1,1.0,-1.3,2060,2060,1.0,0.65,65,Medium
15770,24,30000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.24,24,Low
24321,48,500000,1.0,0,0,0.0,0.0,60035,1111795,0.05,0.29,29,Low
7653,38,100000,1.0,0,1,2.0,0.3,24000,538121,0.04,0.67,67,High
17686,35,250000,1.0,1,1,2.0,0.3,9846,275368,0.04,0.63,63,Medium
16008,22,70000,1.0,0,4,2.0,1.3,12800,379192,0.03,0.8,80,High
1451,25,40000,1.0,0,0,0.0,0.0,5818,78401,0.07,0.35,35,Medium
25336,27,360000,0.03,0,0,0.0,-0.8,8660,11882,0.73,0.38,38,Medium
23010,43,90000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.28,28,Low
199,34,500000,0.01,0,0,-1.0,-1.5,21861,6457,3.39,0.36,36,Medium
14447,39,80000,1.0,1,3,2.0,1.0,17500,403100,0.04,0.77,77,High
16686,36,50000,1.0,0,2,2.0,0.0,7000,147044,0.05,0.74,74,High
20902,30,130000,1.0,0,0,0.0,-0.2,84454,346552,0.24,0.22,22,Low
24018,25,50000,0.63,0,0,0.0,-0.7,27891,31304,0.89,0.34,34,Medium
7092,23,50000,1.0,1,1,2.0,0.3,6459,117858,0.05,0.63,63,Medium
18699,27,160000,0.01,0,1,1.0,-1.5,980,980,1.0,0.63,63,Medium
2370,42,230000,0.06,0,0,-1.0,-1.0,15868,14013,1.13,0.3,30,Low
19391,42,370000,1.0,0,0,0.0,0.0,51295,1256319,0.04,0.31,31,Low
28141,44,180000,0.1,0,0,-2.0,-2.0,11143,17412,0.64,0.28,28,Low
8660,24,50000,0.0,0,1,1.0,-1.5,0,0,0.0,0.61,61,Medium
20191,31,350000,0.79,0,0,0.0,0.0,39000,275284,0.14,0.28,28,Low
23828,50,280000,1.0,1,4,2.0,1.3,24300,655327,0.04,0.79,79,High
1072,44,150000,0.25,1,0,-1.0,-1.0,107948,36808,2.93,0.21,21,Low
15951,31,50000,1.0,1,3,3.0,1.0,4278,179987,0.02,0.84,84,High
20918,46,20000,0.29,1,2,2.0,0.2,1560,5827,0.27,0.74,74,High
24188,29,240000,1.0,0,0,0.0,0.0,117657,1212790,0.1,0.17,17,Low
13239,22,20000,1.0,1,3,2.0,0.8,4120,110650,0.04,0.78,78,High
12256,28,120000,0.08,1,1,2.0,-0.5,6412,9836,0.65,0.66,66,Medium
13939,56,50000,1.0,0,0,0.0,0.0,7120,178974,0.04,0.44,44,Medium
21262,51,30000,1.0,0,0,0.0,-0.3,4196,56582,0.07,0.43,43,Medium
216,42,30000,0.12,0,1,2.0,-0.5,2490,3510,0.71,0.7,70,High
17355,41,30000,0.22,0,0,-1.0,-1.0,4943,6631,0.75,0.32,32,Low
7122,47,260000,1.0,0,0,0.0,0.0,52000,1042812,0.05,0.33,33,Low
11080,41,100000,1.0,0,1,2.0,0.3,91525,408672,0.22,0.57,57,Medium
22769,44,60000,1.0,1,0,0.0,-0.2,13318,349094,0.04,0.45,45,Medium
6437,26,50000,1.0,0,0,0.0,-0.2,10000,231351,0.04,0.4,40,Medium
626,24,20000,1.0,0,1,2.0,0.3,5646,89220,0.06,0.67,67,High
22706,37,200000,0.01,0,1,1.0,-1.2,2960,2786,1.06,0.63,63,Medium
18240,55,160000,1.0,0,0,0.0,-0.8,99209,571763,0.17,0.28,28,Low
14465,36,500000,0.64,0,0,0.0,0.0,29367,317991,0.09,0.3,30,Low
16309,33,110000,1.0,0,0,0.0,-0.3,79348,256253,0.31,0.23,23,Low
15243,38,70000,1.0,0,0,0.0,0.0,10246,240797,0.04,0.39,39,Medium
11227,44,310000,0.26,0,0,0.0,-0.7,57288,80325,0.71,0.28,28,Low
18072,36,60000,1.0,1,6,2.0,2.0,12500,304802,0.04,0.87,87,High
4029,27,60000,1.0,0,0,0.0,0.0,9559,124300,0.08,0.35,35,Medium
5668,27,360000,1.0,0,0,0.0,0.0,105212,491985,0.21,0.14,14,Low
28662,46,50000,1.0,0,3,3.0,1.0,2400,223242,0.01,0.87,87,High
4537,33,270000,0.3,0,0,-1.0,-1.0,79869,79996,1.0,0.16,16,Low
25052,53,400000,0.61,0,0,0.0,-0.2,171672,243663,0.7,0.11,11,Low
12087,42,50000,1.0,0,0,0.0,0.0,9673,225886,0.04,0.42,42,Medium
24333,49,50000,1.0,1,2,2.0,0.7,7500,208142,0.04,0.76,76,High
9166,34,260000,1.0,0,0,0.0,0.0,24901,944103,0.03,0.36,36,Medium
6570,48,50000,1.0,1,2,3.0,0.8,3873,67703,0.06,0.8,80,High
9760,45,200000,0.08,1,0,0.0,-0.7,14052,15387,0.91,0.39,39,Medium
1822,29,110000,1.0,0,0,0.0,0.0,14010,217363,0.06,0.34,34,Medium
7115,35,220000,0.8,0,0,0.0,0.0,30000,175698,0.17,0.3,30,Low
10613,31,20000,1.0,0,0,0.0,0.0,25234,121762,0.21,0.38,38,Medium
23785,56,210000,0.31,0,0,-1.0,-1.0,42777,64396,0.66,0.26,26,Low
16082,31,100000,1.0,0,0,0.0,0.0,11442,449609,0.03,0.4,40,Medium
16683,36,350000,1.0,0,0,0.0,0.0,49427,1369243,0.04,0.32,32,Low
28231,32,210000,0.0,0,0,-2.0,-2.0,1218,980,1.24,0.28,28,Low
10204,32,130000,1.0,0,0,0.0,0.0,23000,361640,0.06,0.34,34,Medium
13019,27,200000,0.96,0,0,0.0,0.0,56163,191551,0.29,0.27,27,Low
20231,51,20000,1.0,0,2,2.0,0.5,4637,81636,0.06,0.77,77,High
12681,26,200000,0.05,0,0,0.0,-0.7,5526,9538,0.58,0.37,37,Medium
14399,36,400000,0.48,0,0,0.0,-0.2,55964,193189,0.29,0.27,27,Low
14769,30,440000,1.0,0,0,-2.0,-2.0,30635,1036992,0.03,0.23,23,Low
14968,22,10000,1.0,0,0,0.0,0.0,5012,66904,0.07,0.43,43,Medium
13868,31,380000,1.0,0,1,2.0,0.3,51000,1270776,0.04,0.57,57,Medium
14215,50,30000,0.02,1,0,-1.0,-1.7,0,665,0.0,0.38,38,Medium
29896,46,230000,0.23,0,0,-1.0,-1.2,12411,52311,0.24,0.31,31,Low
27533,57,50000,1.0,0,0,0.0,0.0,6531,174013,0.04,0.44,44,Medium
13867,36,30000,0.17,0,0,0.0,-0.8,3418,4998,0.68,0.41,41,Medium
13587,50,80000,1.0,0,0,0.0,-0.3,18973,92564,0.2,0.38,38,Medium
25209,23,80000,1.0,0,0,0.0,0.0,26677,259659,0.1,0.31,31,Low
20665,39,370000,1.0,1,2,2.0,0.5,59937,1873043,0.03,0.68,68,High
3333,59,500000,0.01,1,0,-2.0,-2.0,8526,6276,1.36,0.31,31,Low
14433,41,140000,1.0,0,0,0.0,0.0,68135,628006,0.11,0.27,27,Low
18854,26,80000,1.0,0,1,2.0,0.3,20100,448014,0.04,0.66,66,Medium
9100,50,100000,1.0,0,0,0.0,0.0,42989,382635,0.11,0.34,34,Medium
21716,24,30000,1.0,1,6,2.0,1.8,8100,160876,0.05,0.87,87,High
27606,26,150000,1.0,0,2,2.0,0.7,15644,316074,0.05,0.66,66,Medium
21772,25,360000,0.01,0,2,2.0,-0.7,1250,2607,0.48,0.74,74,High
3207,37,300000,0.06,0,0,0.0,-0.8,18068,19005,0.95,0.37,37,Medium
1632,43,100000,1.0,0,0,-1.0,-1.0,128067,120387,1.06,0.12,12,Low
5840,25,80000,0.01,0,0,-2.0,-2.0,988,988,1.0,0.26,26,Low
4434,46,290000,1.0,0,0,0.0,-0.7,116909,627915,0.19,0.21,21,Low
1903,39,500000,0.09,0,0,-1.0,-1.0,48817,46034,1.06,0.23,23,Low
3375,34,420000,0.07,0,0,0.0,-0.8,9326,31187,0.3,0.38,38,Medium
17980,39,20000,1.0,0,0,0.0,0.0,23704,104932,0.23,0.39,39,Medium
29598,44,140000,1.0,0,0,0.0,0.0,28157,681557,0.04,0.39,39,Medium
25594,38,120000,1.0,0,0,0.0,0.0,30380,714324,0.04,0.39,39,Medium
28059,40,20000,1.0,0,0,0.0,-0.2,9904,52425,0.19,0.4,40,Medium
21177,45,180000,1.0,0,0,0.0,0.0,31062,732666,0.04,0.37,37,Medium
7089,55,190000,1.0,0,0,0.0,0.0,26962,582561,0.05,0.38,38,Medium
23068,33,440000,1.0,0,0,0.0,0.0,31025,786007,0.04,0.31,31,Low
8685,34,150000,0.04,0,0,-1.0,-1.8,5175,5370,0.96,0.36,36,Medium
27936,28,50000,1.0,0,1,2.0,0.3,8009,155870,0.05,0.65,65,Medium
14319,24,140000,0.69,0,0,0.0,0.0,7402,96222,0.08,0.32,32,Low
8758,41,160000,0.04,0,0,-1.0,-1.0,4486,6562,0.68,0.32,32,Low
22431,35,90000,1.0,0,3,2.0,1.0,13000,243474,0.05,0.74,74,High
3981,26,180000,1.0,1,0,0.0,0.0,16450,334839,0.05,0.33,33,Low
26206,27,80000,0.02,0,0,-1.0,-1.2,1560,1560,1.0,0.31,31,Low
22417,39,130000,1.0,0,4,2.0,1.3,23899,663174,0.04,0.8,80,High
17324,31,140000,1.0,1,2,2.0,0.7,40012,691577,0.06,0.69,69,High
4351,34,170000,0.01,1,0,-1.0,-1.0,2256,2256,1.0,0.32,32,Low
6107,60,150000,0.0,0,1,1.0,-1.5,0,0,0.0,0.69,69,High
15145,28,330000,0.51,0,0,0.0,0.0,8299,168351,0.05,0.33,33,Low
22169,28,50000,1.0,1,3,2.0,1.0,14353,199135,0.07,0.74,74,High
24683,42,330000,1.0,0,0,0.0,0.0,55000,425329,0.13,0.26,26,Low
24211,31,70000,1.0,0,0,-2.0,-2.0,176410,146228,1.21,0.07,7,Low
17396,29,80000,1.0,0,6,2.0,2.0,16600,449885,0.04,0.87,87,High
5876,33,340000,1.0,1,0,0.0,0.0,64138,1814762,0.04,0.31,31,Low
9426,45,140000,1.0,0,3,2.0,1.0,15500,363135,0.04,0.75,75,High
21311,52,30000,0.45,1,3,2.0,0.7,5220,13593,0.38,0.78,78,High
16892,33,120000,0.0,0,1,1.0,-1.2,600,600,1.0,0.63,63,Medium
6993,36,420000,0.07,0,0,-2.0,-2.0,32385,31383,1.03,0.21,21,Low
396,27,140000,1.0,0,0,0.0,0.0,43600,858345,0.05,0.34,34,Medium
17731,54,360000,0.03,0,1,1.0,-0.8,9521,12101,0.79,0.63,63,Medium
9762,33,360000,1.0,0,6,3.0,2.3,91557,1795798,0.05,0.81,81,High
22405,26,150000,1.0,0,0,0.0,0.0,19867,635657,0.03,0.36,36,Medium
12972,29,240000,0.0,1,0,-1.0,-1.0,1443,878,1.64,0.32,32,Low
27434,45,300000,0.53,0,0,0.0,-0.5,48382,159980,0.3,0.3,30,Low
25621,29,70000,1.0,0,0,0.0,0.0,14576,393988,0.04,0.4,40,Medium
16916,60,390000,0.61,0,0,0.0,0.0,9366,236677,0.04,0.4,40,Medium
28764,32,290000,0.1,1,0,-2.0,-2.0,26765,29055,0.92,0.22,22,Low
7959,33,320000,0.11,0,0,-1.0,-1.0,21506,36731,0.59,0.26,26,Low
13437,30,260000,1.0,0,0,0.0,0.0,31246,1087302,0.03,0.34,34,Medium
13652,31,140000,0.03,0,0,-1.0,-1.0,3962,4481,0.88,0.3,30,Low
9032,36,50000,1.0,1,6,3.0,2.5,5250,132016,0.04,0.9,90,High
20285,55,40000,1.0,0,6,2.0,1.8,7382,177286,0.04,0.89,89,High
5312,46,80000,1.0,0,1,2.0,0.3,21071,185723,0.11,0.63,63,Medium
10045,44,200000,0.0,0,1,1.0,-1.5,0,-240,-0.0,0.65,65,Medium
19704,37,30000,1.0,0,0,0.0,-0.3,34437,119017,0.29,0.36,36,Medium
19119,42,80000,1.0,0,0,0.0,0.0,10638,294652,0.04,0.41,41,Medium
642,28,130000,1.0,0,0,0.0,-0.7,3500,200599,0.02,0.39,39,Medium
3676,25,10000,1.0,0,1,2.0,0.3,3803,52814,0.07,0.69,69,High
17377,42,70000,1.0,0,0,0.0,0.0,7986,152360,0.05,0.38,38,Medium
7370,37,50000,1.0,0,0,0.0,-0.7,3800,74303,0.05,0.41,41,Medium
17178,31,250000,0.03,0,1,2.0,-1.2,41289,7880,5.0,0.74,74,High
26850,26,20000,1.0,1,3,2.0,1.0,5140,50262,0.1,0.74,74,High
6352,30,260000,1.0,1,1,2.0,0.3,33000,584329,0.06,0.59,59,Medium
18962,29,100000,1.0,0,6,2.0,1.8,21138,400480,0.05,0.85,85,High
3954,37,110000,1.0,0,0,0.0,0.0,72500,539187,0.13,0.22,22,Low
11231,39,230000,0.0,1,1,1.0,-1.5,0,0,0.0,0.64,64,Medium
477,44,50000,1.0,0,0,0.0,0.0,7869,195918,0.04,0.42,42,Medium
26358,32,500000,1.0,0,0,0.0,0.0,87180,1883007,0.05,0.24,24,Low
5356,37,60000,1.0,0,0,0.0,0.0,14923,345149,0.04,0.42,42,Medium
1982,40,80000,1.0,1,6,3.0,2.2,11300,248638,0.05,0.9,90,High
27733,24,30000,1.0,0,0,0.0,0.0,4361,34940,0.12,0.34,34,Medium
15492,41,110000,1.0,0,0,0.0,0.0,17814,481955,0.04,0.4,40,Medium
18455,26,50000,1.0,1,3,2.0,1.0,8246,255904,0.03,0.77,77,High
15483,39,20000,1.0,0,0,0.0,-0.2,23692,75308,0.31,0.38,38,Medium
16997,22,50000,0.2,0,0,0.0,-0.7,27333,10143,2.69,0.38,38,Medium
24606,35,210000,1.0,0,0,0.0,0.0,12731,334785,0.04,0.35,35,Medium
8199,27,60000,1.0,0,2,2.0,0.7,10970,253871,0.04,0.71,71,High
5021,42,290000,1.0,0,0,0.0,0.0,30000,692683,0.04,0.34,34,Medium
1384,27,300000,1.0,0,0,0.0,-0.5,251721,467910,0.54,0.04,4,Low
8530,35,240000,0.43,0,0,-1.0,-1.0,91129,102156,0.89,0.12,12,Low
7778,34,280000,1.0,1,0,0.0,0.0,26202,741779,0.04,0.34,34,Medium
7750,44,250000,0.39,1,0,-1.0,-1.0,93213,97381,0.96,0.16,16,Low
26500,55,30000,0.03,0,0,-1.0,-1.7,1500,839,1.79,0.42,42,Medium
262,29,50000,1.0,0,0,0.0,0.0,16512,202201,0.08,0.37,37,Medium
295,29,130000,0.0,0,1,1.0,-1.5,1500,0,5.0,0.71,71,High
6655,26,190000,1.0,1,1,2.0,0.3,33383,765367,0.04,0.61,61,Medium
10875,60,150000,1.0,1,0,0.0,0.0,26191,728853,0.04,0.43,43,Medium
14031,31,50000,1.0,1,1,2.0,0.3,10332,278452,0.04,0.69,69,High
18611,25,140000,0.21,1,0,0.0,-0.2,8620,30025,0.29,0.33,33,Low
12301,28,80000,0.04,0,0,-2.0,-2.0,3318,3318,1.0,0.26,26,Low
12278,39,60000,1.0,0,0,0.0,0.0,22148,133934,0.17,0.34,34,Medium
15178,23,50000,1.0,0,1,2.0,0.3,6047,63884,0.09,0.62,62,Medium
18548,26,210000,0.1,0,0,-1.0,-1.0,17252,21497,0.8,0.26,26,Low
10288,35,80000,0.25,1,1,1.0,-1.0,20153,20153,1.0,0.57,57,Medium
13933,27,50000,1.0,0,6,2.0,1.8,4440,97325,0.05,0.85,85,High
18782,30,200000,0.82,0,4,2.0,0.8,125056,164475,0.76,0.57,57,Medium
3498,37,240000,0.31,0,0,0.0,-0.5,71299,73424,0.97,0.26,26,Low
10784,24,200000,1.0,0,0,0.0,0.0,34142,921545,0.04,0.34,34,Medium
19331,41,320000,1.0,0,0,0.0,0.0,47207,470954,0.1,0.27,27,Low
18089,40,140000,1.0,0,1,2.0,0.3,33722,749356,0.05,0.66,66,Medium
17540,47,30000,1.0,0,4,2.0,1.3,7853,177764,0.04,0.84,84,High
15965,39,50000,1.0,1,4,2.0,1.3,60692,353866,0.17,0.8,80,High
24964,42,280000,0.25,0,0,0.0,-0.8,62796,68613,0.92,0.28,28,Low
12560,31,200000,1.0,0,0,0.0,0.0,45600,999673,0.05,0.35,35,Medium
17999,33,80000,1.0,0,1,2.0,-0.2,16700,538763,0.03,0.71,71,High
12990,36,100000,0.18,0,0,-1.0,-1.7,5089,18268,0.28,0.34,34,Medium
19772,40,230000,0.04,0,0,0.0,-1.0,8678,8823,0.98,0.43,43,Medium
20855,34,80000,1.0,1,3,2.0,1.0,12613,418689,0.03,0.78,78,High
19927,42,40000,1.0,1,0,0.0,0.0,9666,230906,0.04,0.45,45,Medium
